prompt_id,prompt_text,ref_path,variant,gen_path
transportation_009_single,"A yellow tram, adorned with a black, blue, and red triangle pattern along its side, is parked at a station platform. The number ""111"" is prominently displayed in red on the front of the tram, which also features text such as ""GLENELG"" and ""MAGELBY SQUARE"" on its window, indicating its route destinations. A large advertisement for ACAP University College promoting job qualifications wraps around the rear section of the tram, while the Translink logo is visible near the door. Overhead wires are seen above the tram, suggesting it is an electric vehicle, and tall buildings line the background under a cloudy sky.",http://172.16.82.12:8010/ref/transportation_009_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_009_single/cogfun.mp4
transportation_010_multi,"shot1: A red and black train with the number 4003, marked ""Government of South Australia,"" arrives at a station platform covered in red tiles, stops on its tracks while passengers wait under large green trees visible behind it.
shot3: A red and black train, identified as ""4003 B"" with a Melbourne Metro logo, arrives at a station on tracks surrounded by green trees under a clear blue sky; the platform is covered in red tiles where passengers are waiting.
shot4: A red and black train with blue doors arrives at a station, stops on a red-tiled platform in front of large green trees under clear blue skies, while passengers wait inside the stationary train.",http://172.16.82.12:8010/ref/transportation_010_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_010_multi/cogfun.mp4
transportation_010_single,"A woman in a black shirt, black shorts, white shoes, and carrying a black backpack stands on a subway platform with long hair facing right, adjusting her hair while looking at an approaching train. A man dressed in dark clothes is also present, standing nearby and observing the blue-and-white tram that arrives from the distance under dim artificial lighting. The scene captures the moment when the train approaches the station, its front display lit up as it moves along the tracks towards the camera, passing by other passengers waiting further down the platform near metal railings.",http://172.16.82.12:8010/ref/transportation_010_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_010_single/cogfun.mp4
transportation_011_single,"Cable cars, including a red-and-black gondola marked ""SkyCab,"" glide smoothly along the cable system supported by a green metal structure. Below them, dense green forests stretch across rolling mountains, partially shrouded by a thick white misty layer that blankets the valleys. The sky above is a clear blue with scattered clouds, creating a serene backdrop for the scenic aerial journey.",http://172.16.82.12:8010/ref/transportation_011_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_011_single/cogfun.mp4
transportation_012_single,"A long freight train moves steadily along the tracks, its carriages displaying various logos and text. The first visible carriage is white with a red ""SCF Logistics"" logo on a gray background, followed by blue containers marked ""UNIT48.com,"" which feature yellow lettering against a dark backdrop. Further down the line, another set of SCF Logistics cars appear in orange and gray tones, while additional white carriages bear large red or gray logos. Sunlight casts clear shadows from nearby trees onto the gravel beside the track, highlighting the bright colors and distinct patterns on each container as the train progresses smoothly under a cloudless sky.",http://172.16.82.12:8010/ref/transportation_012_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_012_single/cogfun.mp4
transportation_013_multi,"shot1: A blue, red, and white RapidKL bus is parked at a station with its door open, surrounded by orange and white traffic cones in front of metal barriers that have small black-framed signboards next to them; several people are waiting near the bus entrance while one person walks away from the bus.
shot2: A blue, red, and white RapidKL bus is parked at a station with its door open, surrounded by orange and white traffic cones in front of metal barriers that have small black-framed signboards next to them; people are waiting near the bus door while one person sits on a stool outside the vehicle under a covered area illuminated by natural light from above.",http://172.16.82.12:8010/ref/transportation_013_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_013_multi/cogfun.mp4
transportation_013_single,"A blue and black monorail train, marked with ""Chiba Urban Monorail"" and ""Urbanflyer,"" glides smoothly along an elevated track above a modern commercial building complex. The sleek metal carriage features large windows and the number ""011"" on its front undercarriage, while the brand ""SOGO"" is visible below it. A man in dark clothing walks near the right side of the frame as sunlight illuminates the tiled facade of the surrounding buildings, creating clear shadows beneath the structure.",http://172.16.82.12:8010/ref/transportation_013_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_013_single/cogfun.mp4
transportation_015_single,"A black car drives down the street in the foreground, passing a white parked car on the left side of the frame. A yellow and brown trolleybus is stationary near the crosswalk at the right corner, with several pedestrians walking nearby under an overcast sky. The scene features urban elements like tram tracks embedded in the cobblestone pavement, modern buildings including the ""NYX HOTEL"" entrance, and various vehicles moving along the road.",http://172.16.82.12:8010/ref/transportation_015_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_015_single/cogfun.mp4
transportation_016_multi,"shot1: The camera slowly pans around a dark gray Lexus ES300h, capturing its sleek side profile and front end in bright sunlight at a car dealership lot where other vehicles are parked nearby.
shot2: The camera pans around the Lexus ES300h, revealing its open driver's side door with a wooden interior trim and black exterior, while sunlight reflects off various surfaces inside the car, including tan leather seats with dark blue stitching, a modern dashboard featuring a large infotainment screen displaying music options, and controls for climate and audio; through the windows, palm trees are visible outside along with other vehicles parked nearby, such as a bright blue Jeep in the rear passenger window view, all set against a backdrop of a storefront.",http://172.16.82.12:8010/ref/transportation_016_multi/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_016_multi/cogfun.mp4
transportation_016_single,"A white car with black racing stripes is parked in front of a brick building displaying an 'MCHOTO' sign, its license plate reading 'X 13938'. Inside the vehicle, a man and a woman are seated; the driver appears to be conversing while holding the steering wheel, and the passenger looks out the window. The scene captures various classic cars gathered for what seems to be a car show, under warm evening lighting that highlights the polished surfaces of the vehicles.",http://172.16.82.12:8010/ref/transportation_016_single/ref.mp4,1,http://172.16.82.12:8010/gen/transportation_016_single/cogfun.mp4
